age,education-num,hours-per-week,capital-gain,capital-loss,sex,married,income
43,10,50,7298,0,1,1,1
38,13,45,0,0,1,1,1
44,9,40,0,0,0,0,0
36,9,64,0,0,1,1,1
37,9,60,0,0,0,1,0
29,13,50,0,0,1,1,1
53,9,40,0,0,0,0,0
42,13,45,0,0,1,1,0
80,10,20,0,0,0,0,0
61,7,40,0,0,1,1,0
55,10,52,5013,0,1,1,0
20,10,25,0,0,0,1,0
23,9,40,0,0,1,1,0
48,10,40,0,0,1,1,1
24,13,50,0,0,0,1,0
71,9,40,0,0,1,1,0
49,7,6,0,0,0,1,0
39,9,50,0,0,1,1,0
22,13,25,0,0,0,1,0
67,13,40,0,0,0,0,0
18,9,25,0,0,0,1,0
38,13,54,0,1848,1,1,1
38,4,45,0,0,1,1,0
50,9,40,0,0,0,0,0
56,12,40,0,0,0,1,0
23,10,20,0,0,0,1,0
26,10,40,0,0,1,1,0
32,9,40,0,0,1,1,0
44,13,40,10520,0,1,1,1
27,9,40,0,0,0,1,0
40,10,40,7298,0,1,1,1
43,12,60,0,0,1,1,0
31,10,35,0,0,1,1,1
57,10,40,0,0,1,1,1
25,13,35,0,0,1,1,0
22,11,36,0,0,0,1,0
20,11,35,0,0,0,1,0
27,9,40,3464,0,0,1,0
39,10,40,0,0,0,0,0
27,14,40,0,0,1,1,0
41,9,40,0,0,1,0,0
31,13,45,0,0,1,1,0
41,12,20,0,0,1,1,0
25,13,40,0,0,1,1,0
29,12,40,0,0,1,1,1
22,9,50,0,0,1,1,0
62,4,91,0,0,1,1,0
29,9,40,0,0,0,0,0
44,10,70,0,0,0,1,1
32,13,2,0,0,0,1,0
19,9,40,0,0,0,1,0
20,11,40,0,0,0,1,0
65,10,40,0,0,1,1,1
24,9,36,0,0,0,1,0
37,14,50,0,0,1,1,1
43,9,40,0,0,0,0,0
38,13,60,0,0,0,1,1
28,12,35,0,0,0,1,0
33,9,40,4416,0,1,1,0
32,9,40,0,0,0,1,1
38,14,45,0,0,1,1,1
33,10,40,0,0,0,0,0
42,13,60,0,0,1,1,1
27,9,40,0,0,1,1,0
41,9,40,0,0,1,0,0
47,14,60,0,0,1,1,1
55,7,45,0,0,1,1,0
30,10,8,0,0,1,1,0
54,10,50,0,0,0,0,0
40,13,40,0,0,1,1,1
21,9,40,0,0,0,1,0
34,13,25,0,0,0,0,0
30,13,40,0,0,1,1,1
31,10,45,0,0,0,1,0
22,9,37,0,0,1,1,0
37,9,40,0,0,1,1,1
41,5,40,0,0,0,1,0
52,14,40,0,0,0,1,0
57,10,40,0,0,1,1,0
48,10,48,0,0,0,0,0
58,9,40,0,0,1,1,1
35,5,50,0,0,1,1,0
40,9,45,0,0,0,1,0
30,9,25,0,0,0,0,0
26,9,40,0,0,1,1,0
46,9,60,0,0,1,1,0
26,10,40,0,0,1,1,0
50,13,40,0,0,0,0,0
22,9,50,0,0,1,1,1
36,14,40,0,0,0,0,0
30,9,52,0,0,1,1,1
58,12,50,0,0,1,1,1
17,7,40,0,0,1,1,0
72,11,25,6723,0,0,0,0
19,9,40,0,0,0,1,0
29,4,40,0,0,0,1,0
20,9,25,0,0,0,1,0
30,10,40,0,0,1,1,0
47,10,45,0,0,0,0,0
51,10,45,0,0,1,1,1
26,6,40,0,0,1,1,0
24,10,42,0,0,1,1,0
44,14,24,0,0,1,0,0
43,9,50,0,0,1,1,1
35,13,50,0,0,1,1,0
51,9,50,7298,0,1,1,1
41,9,40,0,0,1,1,1
38,10,40,0,0,0,0,0
39,9,20,3464,0,0,1,0
54,6,43,0,0,0,0,0
62,9,40,0,0,1,1,0
45,16,60,0,0,1,1,0
30,9,35,0,0,0,1,0
32,9,40,0,0,1,1,0
23,9,40,0,0,0,0,0
84,11,14,0,0,0,0,0
46,13,60,0,0,1,1,0
67,14,40,2009,0,0,0,0
29,13,40,0,0,1,1,1
33,11,55,0,0,1,1,1
23,10,42,0,0,1,1,0
63,9,55,0,0,1,1,1
55,9,40,0,2001,0,0,0
42,15,40,0,0,0,0,0
17,7,20,0,0,0,1,0
60,3,40,0,0,1,1,0
31,8,40,0,0,1,0,0
28,4,40,0,0,1,1,0
31,5,48,0,0,1,1,0
65,13,40,10605,0,1,1,1
31,13,50,14084,0,1,1,1
61,9,40,0,0,0,0,0
43,15,50,0,0,1,1,1
40,10,49,0,0,0,1,0
39,9,40,0,0,1,1,0
37,10,27,0,0,0,1,0
47,10,40,0,0,1,1,0
45,10,65,0,0,1,1,1
30,9,60,0,0,1,1,0
30,15,40,0,0,1,1,0
49,10,44,14084,0,1,0,1
51,9,40,0,0,1,1,1
31,13,72,0,0,0,1,1
48,13,25,0,0,0,1,1
20,10,30,0,0,0,1,0
32,9,40,3103,0,1,1,1
31,10,40,0,0,0,1,0
19,9,25,0,0,1,1,0
50,14,35,0,0,0,0,0
33,9,50,0,0,1,1,0
25,13,20,0,0,1,1,0
49,9,40,0,1876,1,0,0
30,10,40,0,0,1,1,0
23,13,40,0,0,1,1,0
44,16,32,15024,0,0,1,1
24,11,5,0,0,1,1,0
28,11,45,0,0,0,1,0
56,9,40,0,1617,0,0,0
38,9,38,0,0,0,1,0
20,10,20,2176,0,0,1,0
82,9,18,0,4356,0,0,0
52,13,60,0,0,1,1,1
32,10,40,0,0,1,1,0
37,11,32,0,0,0,0,0
36,13,40,0,0,1,1,1
39,13,40,0,0,1,1,1
30,9,40,3411,0,1,1,0
49,9,56,0,0,1,1,0
40,11,40,0,0,0,0,0
42,7,45,0,0,1,1,0
35,13,40,0,0,1,1,0
39,9,81,0,0,0,0,0
32,11,40,0,0,1,1,0
22,7,50,0,0,1,1,0
53,10,40,0,0,0,0,0
25,9,40,0,0,1,1,0
17,6,30,0,0,1,1,0
44,9,70,0,0,1,1,1
52,14,40,0,0,1,1,1
42,9,40,0,0,1,1,0
34,7,50,0,0,1,1,0
27,10,40,0,0,1,1,0
37,9,40,0,0,1,1,0
39,14,38,7688,0,0,1,1
26,9,40,0,0,1,1,0
48,14,38,0,1902,0,1,1
57,9,28,0,0,0,0,0
36,11,48,0,0,1,0,0
27,13,40,0,0,0,1,0
17,7,15,0,0,1,1,0
30,3,40,0,0,1,1,0
37,11,48,0,0,0,1,1
31,13,40,0,0,0,1,0
23,12,20,0,0,0,1,0
32,6,45,0,0,1,1,0
58,9,40,0,0,1,1,1
31,9,8,0,0,0,1,0
44,13,40,0,0,1,1,1
39,13,40,0,625,0,0,0
59,9,45,0,1485,1,1,1
42,13,48,0,0,1,1,1
45,9,35,0,0,1,1,0
20,9,35,0,0,1,1,0
35,9,40,0,0,1,1,0
50,12,40,0,0,1,1,0
56,9,28,0,0,1,1,0
48,11,40,0,0,1,1,1
58,14,15,0,0,0,0,0
32,11,50,0,0,1,1,0
23,10,12,0,0,0,1,0
48,9,40,0,0,1,0,0
33,9,70,0,0,1,0,0
48,13,45,0,0,0,1,0
55,9,35,2202,0,0,0,0
40,11,40,0,0,0,1,0
50,10,40,0,0,1,1,0
52,6,35,0,0,1,1,0
19,9,30,0,0,0,1,0
55,6,50,7688,0,1,1,1
36,15,30,0,0,1,1,1
39,13,40,0,0,0,0,1
22,10,40,0,0,0,1,0
44,13,50,7688,0,1,1,1
34,9,38,0,1408,1,0,0
33,10,50,0,0,1,1,0
55,14,40,14084,0,0,0,1
35,14,45,0,0,1,1,1
50,7,40,0,0,0,0,0
43,10,40,0,0,0,0,0
29,11,40,0,0,1,1,0
56,10,40,0,0,1,1,0
33,13,40,99999,0,1,1,1
24,9,50,0,0,1,1,0
46,11,40,0,0,0,0,0
60,9,15,15024,0,0,1,1
48,14,40,0,0,1,1,0
65,7,35,0,0,1,1,0
29,9,40,0,1408,1,1,0
42,9,43,0,1740,1,1,0
44,15,50,0,0,1,1,1
73,10,6,0,0,1,1,1
21,10,50,0,0,0,1,0
32,9,55,0,1902,1,1,1
43,14,35,0,0,1,1,1
21,9,32,0,0,1,1,0
30,10,20,0,0,1,0,0
54,13,48,0,0,1,1,0
19,10,15,0,0,0,1,0
55,10,37,0,0,0,1,0
20,10,28,0,0,0,1,0
53,13,40,0,0,1,1,0
51,14,55,0,0,1,1,1
33,9,40,0,0,1,1,0
62,10,40,0,0,0,0,0
24,9,30,0,0,1,1,0
17,5,40,0,0,0,1,0
26,10,45,0,0,0,1,0
36,9,40,0,0,1,0,0
32,6,35,0,0,0,1,0
58,16,50,0,0,1,1,1
38,13,40,0,0,1,1,1
72,9,40,2346,0,1,1,0
26,9,40,0,0,0,0,0
45,9,38,0,0,0,0,0
72,11,30,0,0,0,0,0
60,10,40,15024,0,1,1,1
27,9,50,0,0,1,1,0
38,11,48,0,0,1,1,1
37,10,44,0,1485,1,1,1
28,10,40,0,0,1,1,0
38,13,40,0,0,1,1,1
29,9,60,0,0,1,1,1
19,9,40,0,1721,0,1,0
28,13,25,0,0,1,1,0
70,13,7,0,0,0,0,0
40,9,50,0,0,1,1,1
26,11,40,0,0,1,0,0
43,12,60,0,0,1,1,0
29,10,40,0,0,0,1,1
25,10,40,0,0,1,1,0
29,9,40,0,0,1,1,1
60,2,38,0,0,1,0,0
31,13,40,0,0,0,1,0
51,4,40,0,0,1,1,0
18,10,15,0,0,0,1,0
36,13,20,0,0,1,0,0
35,13,40,0,0,1,1,1
48,13,38,0,0,1,0,1
78,4,25,0,0,1,1,0
72,13,17,0,0,1,1,0
24,10,40,0,0,1,1,0
58,7,16,0,0,1,1,0
36,7,40,13550,0,1,1,1
48,10,30,0,0,1,1,0
28,9,40,0,0,0,0,0
26,14,40,0,0,0,1,0
29,13,60,0,0,0,1,0
47,3,40,0,0,1,1,0
50,13,50,0,0,0,0,1
35,3,40,0,0,1,1,0
17,7,20,0,0,1,1,0
41,10,48,0,0,1,1,1
37,9,42,0,0,1,1,0
35,9,40,0,0,1,1,0
56,4,40,0,0,1,1,0
23,10,40,0,0,1,1,0
33,12,32,0,0,0,0,0
79,9,40,0,0,1,1,1
28,13,40,0,0,1,1,0
55,7,20,0,0,0,0,0
59,14,50,0,0,1,1,0
22,13,40,0,0,0,1,0
19,7,19,0,0,0,1,0
41,3,35,0,0,1,1,0
32,11,40,0,0,1,1,0
67,4,40,2414,0,1,1,0
45,9,35,0,0,0,0,0
61,3,45,0,0,0,1,0
34,13,40,0,0,0,1,0
43,11,40,0,0,1,1,0
38,13,50,7298,0,1,1,1
35,16,60,0,0,1,1,0
65,9,20,0,0,1,0,0
24,13,55,0,0,1,1,1
37,9,40,0,0,1,1,0
34,10,50,0,0,1,1,0
42,9,60,0,0,1,1,1
18,4,40,0,0,0,1,0
43,10,15,0,0,0,0,0
31,10,40,0,0,1,1,1
19,10,20,0,0,0,1,0
40,10,50,0,0,1,1,0
32,13,40,0,0,1,1,0
47,10,40,0,0,1,1,1
32,10,40,0,0,1,1,0
46,16,35,0,0,1,0,0
40,13,65,0,0,1,1,1
36,13,35,0,0,1,1,0
33,11,36,0,0,1,1,0
23,3,35,0,0,1,1,0
21,6,40,0,0,1,0,0
40,9,32,0,0,0,1,0
53,16,50,0,0,1,1,1
20,10,15,0,0,1,1,0
53,10,72,0,0,1,1,0
58,5,60,0,0,1,1,0
51,9,55,0,0,1,1,1
31,9,65,0,0,1,1,0
35,9,40,0,0,1,1,0
23,7,40,0,0,1,1,0
31,10,35,0,0,0,0,0
21,10,35,0,0,0,1,0
39,14,55,0,0,1,1,1
36,15,45,15024,0,0,1,1
51,6,40,0,0,1,1,1
18,7,12,0,0,1,1,0
32,10,48,0,0,1,0,0
56,13,32,0,0,0,0,0
35,12,40,0,0,1,1,0
63,8,40,0,0,0,0,0
61,9,50,0,0,1,1,1
23,10,40,0,0,1,1,0
52,14,50,0,0,1,1,1
19,9,50,0,0,1,1,0
33,14,50,0,0,1,1,1
35,13,50,0,0,1,1,0
35,9,60,0,0,0,0,1
38,15,40,0,0,0,1,0
23,13,60,0,0,0,1,0
22,11,60,0,0,1,0,0
20,9,40,0,0,1,1,0
19,9,40,0,0,1,1,0
47,9,40,0,0,1,1,1
59,7,40,0,0,1,1,0
38,9,40,0,0,0,1,0
36,9,50,0,0,1,1,0
27,3,40,0,0,1,1,0
24,11,40,0,0,1,1,0
35,9,35,0,0,0,1,0
22,10,39,0,0,1,1,0
37,9,52,0,0,1,1,0
36,9,40,7298,0,1,1,1
28,9,25,0,0,0,0,0
55,9,50,0,0,0,1,0
29,3,40,0,0,0,1,0
32,13,44,0,0,1,1,0
66,10,35,0,0,0,0,0
47,10,45,0,0,1,1,0
23,13,40,0,0,0,1,0
50,14,45,0,0,0,0,0
40,9,84,0,0,1,1,0
51,9,40,0,1590,0,1,0
34,9,45,0,1669,0,1,0
28,13,40,0,0,0,1,0
52,16,70,0,1887,1,1,1
39,9,60,3103,0,1,1,1
43,13,40,0,0,1,1,1
36,13,35,0,0,0,1,1
25,13,15,0,0,0,1,0
42,10,38,0,0,0,0,0
35,10,40,0,0,1,1,0
43,14,53,7688,0,1,1,1
34,9,40,0,0,1,1,0
50,13,38,0,0,1,1,1
30,10,60,0,0,1,1,0
44,14,44,0,0,1,1,1
52,11,40,0,0,1,1,0
35,12,60,0,0,1,1,0
36,11,40,0,0,1,0,1
30,13,52,0,0,0,1,0
36,13,45,15024,0,1,1,1
39,13,40,0,0,0,1,0
25,2,96,0,0,1,1,0
26,13,40,0,0,1,1,0
20,9,20,0,0,0,1,0
20,10,40,0,0,1,1,0
70,3,20,0,0,1,1,0
26,9,50,0,0,1,1,0
24,10,35,0,0,0,1,0
48,13,40,0,0,1,1,1
62,9,99,0,0,0,0,0
48,9,40,0,0,1,1,0
52,13,40,0,0,1,1,1
25,13,44,0,0,1,1,0
58,3,40,0,0,1,1,0
40,13,45,0,0,0,1,0
29,10,40,0,0,0,1,0
45,4,52,0,0,1,1,0
19,10,20,0,0,0,1,0
37,7,40,0,0,1,1,0
23,7,40,0,0,1,1,0
31,9,60,0,0,1,0,0
64,4,20,0,0,1,1,0
28,10,16,0,0,0,1,0
32,9,40,0,0,1,1,0
49,10,44,0,0,0,0,0
35,10,40,0,0,0,0,1
19,10,35,0,0,0,1,0
45,16,45,0,0,1,1,1
39,8,70,15024,0,1,1,1
55,10,45,0,2339,0,1,0
46,13,60,0,0,0,0,1
19,10,16,0,0,0,1,0
29,9,40,0,0,0,1,0
25,9,35,0,0,1,1,0
37,13,40,0,0,0,1,0
30,9,40,0,0,1,1,0
28,9,40,0,0,1,1,0
36,10,56,6497,0,0,0,0
32,10,35,0,0,0,1,0
34,7,40,0,0,1,1,0
34,9,36,0,0,0,1,0
20,10,40,0,0,0,1,0
27,14,40,0,0,1,1,0
36,9,40,0,0,0,1,0
35,10,40,0,0,1,1,0
37,9,35,0,0,1,0,0
32,9,50,0,0,1,1,0
32,14,20,0,0,0,1,0
52,9,48,0,0,0,0,0
50,10,40,0,0,1,1,1
23,9,30,0,0,0,1,0
25,9,45,0,0,1,1,0
21,1,50,0,0,1,1,0
31,9,32,0,0,0,0,0
31,10,30,0,0,0,1,0
41,11,40,0,0,1,0,0
47,10,60,0,0,1,1,0
20,10,10,0,0,0,1,0
20,10,45,0,0,0,1,0
29,6,25,0,0,0,0,0
51,10,40,0,0,0,0,0
30,13,33,0,0,0,1,1
23,10,12,0,0,0,1,0
48,13,35,0,0,1,1,1
39,9,40,14344,0,1,0,1
62,13,35,0,0,1,1,0
22,13,30,0,0,1,1,0
46,13,40,7688,0,1,1,1
51,14,35,0,1977,1,1,1
20,9,32,0,0,0,1,0
40,12,50,15024,0,1,1,1
31,13,40,0,0,1,1,0
30,10,40,0,0,1,1,0
52,9,38,0,0,0,1,0
20,9,40,0,0,0,1,0
37,11,40,0,0,1,1,1
65,13,40,0,0,0,0,0
40,13,40,4650,0,1,1,0
60,13,48,7298,0,1,1,1
27,9,35,0,0,1,1,0
62,13,60,0,0,1,1,1
53,9,35,0,0,0,0,0
38,13,50,0,0,1,1,1
49,11,40,0,0,1,1,0
21,9,40,0,0,1,1,0
18,10,40,0,0,1,1,0
25,13,40,0,0,1,1,0
36,7,40,0,0,1,1,0
52,9,55,0,0,1,1,1
19,10,14,0,0,1,1,0
23,13,40,0,0,0,1,0
63,13,15,0,0,1,1,0
63,11,45,0,0,1,1,0
62,13,40,99999,0,1,0,1
51,12,30,3103,0,1,1,1
76,10,30,0,0,0,0,0
50,9,45,5013,0,1,1,0
45,9,50,0,0,1,1,1
44,10,45,0,0,1,0,1
51,4,40,0,0,1,1,0
42,13,35,4650,0,1,1,0
43,14,40,0,0,1,1,1
53,7,40,0,0,1,1,0
29,11,40,0,0,1,1,0
41,10,40,0,0,1,1,0
44,9,40,0,0,1,0,0
35,6,40,0,1980,0,0,0
27,9,40,0,0,1,1,0
35,10,50,0,0,1,1,0
60,11,30,0,0,0,0,0
49,10,45,14344,0,1,0,1
33,13,45,0,0,1,1,0
35,13,40,0,0,1,1,1
31,10,38,0,0,1,1,0
54,9,60,7298,0,1,1,1
57,16,35,0,0,1,1,0
30,5,45,0,0,1,1,0
45,6,40,0,0,1,1,0
41,10,42,7298,0,1,1,1
25,13,18,0,0,1,1,0
51,10,40,0,0,1,1,1
42,3,40,0,0,1,0,0
28,11,45,0,0,1,1,0
47,6,20,0,0,0,1,0
53,13,40,0,0,1,0,0
31,13,50,13550,0,0,1,1
46,7,40,7688,0,1,1,1
25,9,40,0,0,0,1,0
47,9,40,0,0,1,1,0
26,13,50,0,0,1,1,0
30,9,40,0,0,1,1,0
48,9,40,0,0,1,1,0
22,10,40,0,0,1,1,0
32,10,30,0,0,1,1,0
33,16,45,0,0,1,1,1
31,9,40,0,0,1,1,0
43,10,20,0,0,0,1,1
26,11,40,0,0,0,1,0
34,9,40,0,0,1,1,0
50,13,40,0,0,0,1,1
30,9,40,0,0,0,0,0
17,7,20,0,0,1,1,0
35,14,40,0,0,0,1,0
29,10,40,0,0,1,1,0
27,12,40,4064,0,1,1,0
32,13,40,0,0,1,1,0
34,13,40,0,0,1,1,1
32,9,40,0,0,0,0,0
47,10,40,0,0,0,0,0
40,10,40,0,0,0,1,0
26,11,40,0,0,0,1,0
30,9,40,0,0,0,1,0
54,9,40,0,0,1,0,0
53,13,55,0,0,1,1,1
38,13,40,0,0,1,1,1
43,4,40,0,0,1,0,0
25,10,20,0,0,1,1,0
39,9,40,0,0,1,1,0
57,9,25,0,0,1,1,1
47,9,34,0,0,1,1,0
45,9,35,0,0,0,0,0
24,13,40,0,0,1,1,0
32,6,40,0,0,1,0,0
25,10,35,0,0,1,1,0
57,3,40,0,0,0,0,0
28,13,24,0,1977,0,1,1
28,9,51,0,0,1,1,0
27,13,55,0,0,0,1,0
28,13,20,0,0,0,1,0
74,2,40,0,0,1,1,0
44,9,42,0,0,1,1,0
27,9,45,0,0,1,1,0
61,13,40,0,0,1,1,0
25,7,99,0,0,1,1,0
28,5,24,0,0,0,1,0
20,10,40,0,0,1,1,0
33,11,40,0,0,1,1,0
38,9,40,0,0,1,0,0
31,9,25,0,0,0,1,0
40,14,45,0,0,0,1,1
43,10,55,0,0,1,1,1
38,14,60,0,0,1,1,1
19,10,30,0,0,1,1,0
56,12,50,0,0,1,1,0
38,14,45,0,0,1,0,1
30,13,4,0,0,0,1,0
22,9,40,4508,0,0,1,0
18,9,25,0,0,1,1,0
68,10,20,0,0,0,0,0
35,11,50,0,0,1,0,0
42,4,48,0,0,0,1,0
32,6,40,0,0,1,0,0
43,10,40,0,0,0,1,1
30,6,40,0,0,0,1,0
62,10,24,2829,0,1,1,0
38,11,40,0,0,1,1,0
27,9,40,0,0,1,1,0
28,16,60,0,0,0,1,1
26,11,40,0,0,1,1,0
21,10,20,0,0,1,1,0
19,9,40,0,0,1,1,0
20,10,30,0,0,1,1,0
25,13,40,0,0,1,1,0
28,10,50,0,0,1,1,0
36,11,42,0,0,1,1,1
23,13,40,0,0,1,1,0
24,13,50,0,0,0,1,0
23,9,40,0,0,0,1,0
24,13,20,0,0,0,1,0
25,9,8,0,0,1,1,0
24,9,40,0,0,1,1,0
30,9,62,0,0,1,1,0
26,13,45,0,0,0,1,0
62,14,50,0,0,1,1,0
36,10,33,0,0,0,1,0
45,9,40,0,0,1,1,0
31,12,45,0,880,0,0,0
34,9,48,0,0,1,1,0
65,13,44,0,0,1,1,1
42,11,40,0,0,0,0,0
27,15,70,0,0,1,1,0
40,10,40,0,0,0,1,0
53,10,40,0,0,1,1,1
54,9,50,0,0,1,1,1
30,13,35,0,0,1,1,0
59,9,45,0,0,1,1,1
42,9,55,0,0,1,0,0
23,9,40,0,0,0,1,0
28,13,15,0,0,0,1,0
20,9,40,0,0,1,1,0
22,10,20,0,0,0,1,0
73,13,30,0,0,1,1,0
47,10,40,0,1977,1,1,1
44,10,40,0,0,1,1,0
40,8,40,0,0,1,0,0
37,11,37,0,0,0,1,1
39,9,50,0,0,1,0,0
49,10,40,7688,0,1,1,1
44,10,45,0,0,1,0,0
27,5,37,0,0,0,1,0
50,9,40,0,0,1,1,0
39,13,40,0,0,1,1,1
41,9,40,0,0,0,1,0
55,13,40,0,0,1,1,1
53,2,35,0,0,1,1,0
53,14,50,0,0,0,0,0
31,14,70,0,2415,1,1,1
21,9,40,0,0,1,1,0
30,9,40,0,0,1,0,0
74,9,10,0,0,0,0,0
53,14,60,0,0,0,1,1
47,10,47,0,1485,1,1,0
60,13,40,0,0,0,0,1
59,5,40,0,0,0,0,0
37,13,48,0,0,1,1,1
47,13,40,0,1740,1,1,0
49,5,40,0,0,1,1,0
73,10,11,0,0,0,1,0
58,9,20,0,0,0,0,0
18,7,15,0,0,1,1,0
35,10,40,0,0,1,1,0
24,10,50,0,0,0,1,0
62,9,38,0,0,0,0,0
58,9,40,0,0,0,1,0
51,10,40,15024,0,1,1,1
21,9,40,0,0,1,1,0
30,13,40,0,0,1,1,0
27,11,36,0,1876,0,1,0
25,13,40,5178,0,1,1,1
31,9,45,0,0,1,1,0
31,9,34,0,0,0,1,0
44,10,50,5178,0,1,1,1
52,16,65,99999,0,1,1,1
30,12,40,0,0,1,1,0
29,9,40,0,0,1,1,0
36,7,40,0,0,1,0,0
54,13,50,0,0,1,1,0
59,10,40,0,0,1,0,1
55,10,45,0,0,1,1,0
70,11,30,0,0,1,1,0
22,12,20,0,0,0,1,0
42,9,40,0,0,0,0,0
36,12,40,0,0,0,1,0
32,13,40,0,0,1,1,1
44,4,40,0,0,1,1,0
22,9,45,0,0,1,1,0
25,7,40,0,0,1,1,0
31,9,50,0,0,1,1,0
33,9,40,0,0,1,1,0
54,12,50,0,0,1,1,1
42,9,48,0,0,1,1,0
49,9,44,0,0,1,1,0
30,9,44,0,0,1,1,0
54,9,45,0,0,0,0,0
39,10,40,0,0,1,1,0
24,10,40,0,0,1,1,0
21,9,44,0,0,0,1,0
23,5,30,0,0,0,1,0
54,9,42,0,0,0,0,0
23,14,20,0,0,0,1,0
39,9,40,0,1726,1,0,0
23,10,25,0,0,1,1,0
67,9,8,0,0,0,0,0
19,7,40,0,0,0,1,0
41,10,40,0,1902,1,1,1
32,7,40,0,0,1,1,0
57,9,40,0,0,1,1,0
18,9,30,0,0,0,1,0
60,16,60,7688,0,1,1,1
21,10,40,0,0,0,1,0
53,10,22,0,0,0,0,0
38,13,55,7688,0,1,1,1
21,10,40,0,0,1,1,0
53,16,55,0,0,0,0,1
24,9,40,0,0,1,1,0
36,12,40,0,0,1,1,0
29,14,60,0,0,1,1,0
23,10,40,0,0,1,1,0
44,10,50,0,0,1,1,0
32,14,48,0,0,1,1,0
25,13,50,0,0,0,1,0
41,9,27,0,0,1,0,0
18,9,30,0,0,0,1,0
57,10,45,0,1672,1,1,0
62,13,50,10520,0,1,0,1
29,13,40,0,0,1,1,0
19,9,40,0,0,0,1,0
35,15,65,0,0,1,1,1
52,13,50,0,0,1,1,1
28,6,40,0,0,0,1,0
38,9,40,0,0,1,1,0
42,10,40,0,0,0,0,0
41,13,40,0,0,1,1,0
23,13,38,0,0,1,1,0
31,14,76,0,0,1,1,1
31,3,45,0,0,1,1,0
46,14,40,0,0,1,1,1
18,7,20,0,0,0,1,0
57,14,38,0,0,1,1,1
25,11,38,0,0,0,1,0
32,14,40,0,0,1,1,1
27,5,40,0,0,1,1,0
46,13,45,7688,0,1,1,1
17,6,17,0,0,0,1,0
43,9,40,0,0,1,1,0
56,13,40,0,0,0,1,1
19,9,40,0,0,0,1,0
20,9,40,0,0,0,1,0
42,10,45,0,0,1,1,0
90,9,99,0,0,1,0,0
25,7,35,0,0,1,0,0
27,9,40,0,0,0,1,0
48,9,44,0,0,1,1,0
48,10,40,0,0,1,1,0
27,9,48,0,0,1,1,0
46,13,38,0,0,0,0,0
32,3,40,0,0,1,1,0
22,11,40,0,0,1,1,0
24,13,40,0,0,0,1,1
31,9,65,0,0,1,1,0
20,10,18,0,0,0,1,0
28,15,40,2176,0,1,1,0
40,9,60,0,0,1,1,1
39,9,40,0,0,1,1,1
54,9,40,0,0,1,1,0
59,10,42,0,0,1,1,0
17,7,18,0,0,0,1,0
25,10,80,0,0,1,1,0
49,9,40,0,0,1,1,1
55,9,60,34095,0,1,0,0
39,9,40,0,0,1,1,0
67,10,16,0,0,0,0,0
28,9,40,0,0,1,1,0
35,5,40,0,0,1,1,0
44,9,48,0,0,1,1,1
51,14,47,0,0,1,1,1
55,13,40,0,0,1,0,0
45,9,78,0,0,1,1,1
32,9,48,0,0,1,1,0
45,10,40,0,0,0,0,0
45,14,60,15024,0,1,1,1
35,13,40,0,0,1,1,1
55,9,44,0,0,1,1,0
59,10,40,0,0,1,1,1
22,9,55,0,0,0,1,0
46,14,35,0,0,0,0,0
23,9,40,0,0,1,1,0
47,13,45,0,0,1,1,1
34,9,30,0,0,1,1,0
51,7,40,0,0,1,0,0
40,11,50,0,0,1,1,0
24,10,12,0,0,1,1,0
20,10,72,0,0,1,1,0
44,10,50,1831,0,1,0,0
26,9,40,0,0,1,0,0
35,9,38,0,0,0,0,0
23,10,40,0,0,1,1,0
40,9,50,0,0,1,0,0
49,9,40,0,0,1,1,0
32,9,45,0,0,1,1,0
28,11,40,0,0,0,0,0
51,14,60,15024,0,1,1,1
62,11,50,0,0,1,1,1
31,10,40,0,0,1,1,0
47,12,40,0,0,1,1,1
36,11,3,0,0,0,1,0
44,9,40,0,0,1,1,0
18,9,20,0,0,0,1,0
46,13,40,0,0,1,1,1
32,9,40,0,0,1,1,0
51,12,30,0,0,0,0,0
48,13,45,0,0,1,1,1
28,13,40,0,0,0,1,0
57,10,60,0,0,1,1,1
33,11,40,0,0,1,1,0
42,9,15,0,0,1,0,0
17,6,40,0,0,1,1,0
63,5,40,0,0,1,0,0
31,13,55,0,0,1,1,1
34,14,30,4650,0,1,1,0
35,10,40,0,1974,1,1,0
20,9,40,0,0,1,1,0
36,9,40,0,0,0,1,0
24,10,24,0,0,0,1,0
33,10,50,0,0,1,1,1
36,10,40,0,0,1,1,0
31,13,40,0,0,0,0,0
29,12,40,3418,0,0,0,0
47,13,60,0,0,1,1,1
30,16,75,5178,0,1,1,1
34,9,50,0,0,1,1,0
23,9,40,0,0,0,1,0
33,11,40,0,0,1,0,0
59,6,40,0,0,0,0,0
67,13,40,0,0,1,0,0
26,9,40,0,0,1,0,0
27,9,40,2885,0,1,1,0
20,9,36,0,0,0,1,0
24,13,39,0,0,1,1,0
44,11,40,0,0,1,0,0
31,9,40,0,0,1,1,1
28,15,60,0,0,1,1,0
19,9,20,0,0,0,1,0
31,13,40,0,1902,0,1,1
20,9,40,0,0,0,1,0
64,9,15,0,0,0,0,0
47,9,40,0,0,0,1,1
36,10,35,0,0,0,1,0
48,9,44,0,0,1,1,1
19,10,40,0,0,0,1,0
22,9,35,0,0,0,1,0
56,5,40,0,0,1,0,0
22,10,50,0,0,1,1,0
37,13,99,0,0,1,1,1
57,13,35,0,0,0,0,0
